document_id,parent_document_id,document_type,split,variant_profile,image_path,annotation_path,rotation_degrees,blur_radius,noise_sigma,jpeg_quality
1099_nec_2026_000051_scan_hard_02,1099_nec_2026_000051,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000051_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000051_scan_hard_02.json,0.7272,0.7312,9.8523,48
1099_nec_2026_000052_scan_mild_01,1099_nec_2026_000052,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000052_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000052_scan_mild_01.json,1.0713,0.252,4.3525,79
1099_nec_2026_000052_scan_hard_02,1099_nec_2026_000052,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000052_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000052_scan_hard_02.json,-0.8389,1.0257,7.7731,66
1099_nec_2026_000053_scan_mild_01,1099_nec_2026_000053,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000053_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000053_scan_mild_01.json,0.1394,0.155,3.2107,75
1099_nec_2026_000053_scan_hard_02,1099_nec_2026_000053,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000053_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000053_scan_hard_02.json,0.9419,1.0615,5.5343,69
1099_nec_2026_000054_scan_mild_01,1099_nec_2026_000054,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000054_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000054_scan_mild_01.json,-0.7786,0.271,4.0512,90
1099_nec_2026_000054_scan_hard_02,1099_nec_2026_000054,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000054_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000054_scan_hard_02.json,-0.4233,1.1666,8.7889,69
1099_nec_2026_000055_scan_mild_01,1099_nec_2026_000055,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000055_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000055_scan_mild_01.json,0.6896,0.4736,4.496,89
1099_nec_2026_000055_scan_hard_02,1099_nec_2026_000055,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000055_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000055_scan_hard_02.json,1.9829,0.6567,9.1783,48
1099_nec_2026_000056_scan_mild_01,1099_nec_2026_000056,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000056_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000056_scan_mild_01.json,-0.5531,0.1991,2.8532,79
1099_nec_2026_000056_scan_hard_02,1099_nec_2026_000056,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000056_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000056_scan_hard_02.json,1.2373,0.8905,9.6196,68
1099_nec_2026_000057_scan_mild_01,1099_nec_2026_000057,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000057_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000057_scan_mild_01.json,-0.1748,0.4944,3.7774,77
1099_nec_2026_000057_scan_hard_02,1099_nec_2026_000057,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000057_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000057_scan_hard_02.json,2.1237,0.9553,7.4859,64
1099_nec_2026_000058_scan_mild_01,1099_nec_2026_000058,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000058_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000058_scan_mild_01.json,0.049,0.5004,2.1732,81
1099_nec_2026_000058_scan_hard_02,1099_nec_2026_000058,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000058_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000058_scan_hard_02.json,0.0467,0.8973,7.0268,50
1099_nec_2026_000059_scan_mild_01,1099_nec_2026_000059,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000059_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000059_scan_mild_01.json,-0.0747,0.4006,2.439,84
1099_nec_2026_000059_scan_hard_02,1099_nec_2026_000059,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000059_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000059_scan_hard_02.json,1.9223,1.1035,9.2558,60
1099_nec_2026_000060_scan_mild_01,1099_nec_2026_000060,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000060_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000060_scan_mild_01.json,0.4268,0.6435,3.1229,84
1099_nec_2026_000060_scan_hard_02,1099_nec_2026_000060,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000060_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000060_scan_hard_02.json,1.718,1.175,7.1511,50
1099_nec_2026_000061_scan_mild_01,1099_nec_2026_000061,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000061_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000061_scan_mild_01.json,0.1689,0.3242,3.222,77
1099_nec_2026_000061_scan_hard_02,1099_nec_2026_000061,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000061_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000061_scan_hard_02.json,2.1095,1.0669,7.5674,62
1099_nec_2026_000062_scan_mild_01,1099_nec_2026_000062,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000062_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000062_scan_mild_01.json,-1.1256,0.6074,2.958,88
1099_nec_2026_000062_scan_hard_02,1099_nec_2026_000062,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000062_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000062_scan_hard_02.json,-1.436,1.2769,6.7277,50
1099_nec_2026_000063_scan_mild_01,1099_nec_2026_000063,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000063_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000063_scan_mild_01.json,0.1696,0.3384,3.1135,87
1099_nec_2026_000063_scan_hard_02,1099_nec_2026_000063,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000063_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000063_scan_hard_02.json,-1.6539,1.2353,8.1363,58
1099_nec_2026_000064_scan_mild_01,1099_nec_2026_000064,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000064_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000064_scan_mild_01.json,-0.1799,0.2063,2.6781,77
1099_nec_2026_000064_scan_hard_02,1099_nec_2026_000064,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000064_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000064_scan_hard_02.json,-0.4778,0.9602,5.2834,52
1099_nec_2026_000065_scan_mild_01,1099_nec_2026_000065,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000065_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000065_scan_mild_01.json,0.4316,0.154,3.6299,80
1099_nec_2026_000065_scan_hard_02,1099_nec_2026_000065,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000065_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000065_scan_hard_02.json,-2.126,1.1455,8.0585,62
1099_nec_2026_000066_scan_mild_01,1099_nec_2026_000066,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000066_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000066_scan_mild_01.json,0.127,0.1923,4.5468,78
1099_nec_2026_000066_scan_hard_02,1099_nec_2026_000066,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000066_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000066_scan_hard_02.json,-1.1988,1.0472,7.875,62
1099_nec_2026_000067_scan_mild_01,1099_nec_2026_000067,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000067_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000067_scan_mild_01.json,0.6827,0.5332,3.7355,77
1099_nec_2026_000067_scan_hard_02,1099_nec_2026_000067,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000067_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000067_scan_hard_02.json,-2.4508,0.959,9.1537,50
1099_nec_2026_000068_scan_mild_01,1099_nec_2026_000068,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000068_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000068_scan_mild_01.json,-0.2581,0.1995,3.7749,88
1099_nec_2026_000068_scan_hard_02,1099_nec_2026_000068,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000068_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000068_scan_hard_02.json,-2.4127,0.7787,7.8895,58
1099_nec_2026_000069_scan_mild_01,1099_nec_2026_000069,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000069_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000069_scan_mild_01.json,0.019,0.4451,4.7659,79
1099_nec_2026_000069_scan_hard_02,1099_nec_2026_000069,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000069_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000069_scan_hard_02.json,2.2382,1.1767,8.6411,68
1099_nec_2026_000070_scan_mild_01,1099_nec_2026_000070,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000070_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000070_scan_mild_01.json,0.5262,0.5433,2.9168,79
1099_nec_2026_000070_scan_hard_02,1099_nec_2026_000070,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000070_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000070_scan_hard_02.json,1.7441,1.1243,6.3875,64
1099_nec_2026_000071_scan_mild_01,1099_nec_2026_000071,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000071_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000071_scan_mild_01.json,0.3904,0.2723,4.8002,72
1099_nec_2026_000071_scan_hard_02,1099_nec_2026_000071,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000071_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000071_scan_hard_02.json,-0.7079,0.6746,8.4957,66
1099_nec_2026_000072_scan_mild_01,1099_nec_2026_000072,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000072_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000072_scan_mild_01.json,0.0157,0.6184,3.5971,81
1099_nec_2026_000072_scan_hard_02,1099_nec_2026_000072,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000072_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000072_scan_hard_02.json,1.6023,1.038,6.7869,58
1099_nec_2026_000073_scan_mild_01,1099_nec_2026_000073,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000073_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000073_scan_mild_01.json,-0.7452,0.3861,2.3981,79
1099_nec_2026_000073_scan_hard_02,1099_nec_2026_000073,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000073_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000073_scan_hard_02.json,-0.3934,0.9824,6.2621,52
1099_nec_2026_000074_scan_mild_01,1099_nec_2026_000074,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000074_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000074_scan_mild_01.json,-0.7959,0.5806,2.7569,72
1099_nec_2026_000074_scan_hard_02,1099_nec_2026_000074,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000074_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000074_scan_hard_02.json,1.3922,0.8302,5.1362,54
1099_nec_2026_000075_scan_mild_01,1099_nec_2026_000075,1099_nec,test,mild,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000075_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000075_scan_mild_01.json,-0.5575,0.4186,3.8649,89
1099_nec_2026_000075_scan_hard_02,1099_nec_2026_000075,1099_nec,test,hard,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000075_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000075_scan_hard_02.json,1.9528,0.8202,8.3097,69
1099_nec_2026_000076_scan_mild_01,1099_nec_2026_000076,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000076_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000076_scan_mild_01.json,-0.2749,0.4306,4.544,79
1099_nec_2026_000076_scan_hard_02,1099_nec_2026_000076,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000076_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000076_scan_hard_02.json,0.832,0.7142,7.3446,65
1099_nec_2026_000077_scan_mild_01,1099_nec_2026_000077,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000077_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000077_scan_mild_01.json,-0.8238,0.2672,4.5778,88
1099_nec_2026_000077_scan_hard_02,1099_nec_2026_000077,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000077_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000077_scan_hard_02.json,0.2808,0.9085,7.9807,50
1099_nec_2026_000078_scan_mild_01,1099_nec_2026_000078,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000078_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000078_scan_mild_01.json,0.8121,0.4788,4.4796,84
1099_nec_2026_000078_scan_hard_02,1099_nec_2026_000078,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000078_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000078_scan_hard_02.json,0.7745,0.6617,8.4218,64
1099_nec_2026_000079_scan_mild_01,1099_nec_2026_000079,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000079_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000079_scan_mild_01.json,1.0138,0.3586,2.2494,75
1099_nec_2026_000079_scan_hard_02,1099_nec_2026_000079,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000079_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000079_scan_hard_02.json,1.26,0.652,6.7,70
1099_nec_2026_000080_scan_mild_01,1099_nec_2026_000080,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000080_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000080_scan_mild_01.json,-0.1372,0.6117,4.9174,86
1099_nec_2026_000080_scan_hard_02,1099_nec_2026_000080,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000080_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000080_scan_hard_02.json,-1.5037,1.2184,6.5584,54
1099_nec_2026_000081_scan_mild_01,1099_nec_2026_000081,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000081_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000081_scan_mild_01.json,-0.7773,0.5001,2.9639,77
1099_nec_2026_000081_scan_hard_02,1099_nec_2026_000081,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000081_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000081_scan_hard_02.json,1.8782,1.1434,9.2515,48
1099_nec_2026_000082_scan_mild_01,1099_nec_2026_000082,1099_nec,test,mild,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000082_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000082_scan_mild_01.json,-0.4276,0.3809,2.0235,88
1099_nec_2026_000082_scan_hard_02,1099_nec_2026_000082,1099_nec,test,hard,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000082_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000082_scan_hard_02.json,0.0504,1.2986,6.9254,67
1099_nec_2026_000083_scan_mild_01,1099_nec_2026_000083,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000083_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000083_scan_mild_01.json,-0.0594,0.5879,3.0321,84
1099_nec_2026_000083_scan_hard_02,1099_nec_2026_000083,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000083_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000083_scan_hard_02.json,-1.1742,1.089,5.6345,52
1099_nec_2026_000084_scan_mild_01,1099_nec_2026_000084,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000084_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000084_scan_mild_01.json,0.3064,0.3137,4.2684,88
1099_nec_2026_000084_scan_hard_02,1099_nec_2026_000084,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000084_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000084_scan_hard_02.json,0.9476,1.1727,8.6266,62
1099_nec_2026_000085_scan_mild_01,1099_nec_2026_000085,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000085_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000085_scan_mild_01.json,-1.1424,0.4984,4.165,72
1099_nec_2026_000085_scan_hard_02,1099_nec_2026_000085,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000085_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000085_scan_hard_02.json,-2.1717,1.2913,6.0234,67
1099_nec_2026_000086_scan_mild_01,1099_nec_2026_000086,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000086_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000086_scan_mild_01.json,1.0819,0.5065,3.5434,83
1099_nec_2026_000086_scan_hard_02,1099_nec_2026_000086,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000086_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000086_scan_hard_02.json,-0.6709,0.9789,5.773,54
1099_nec_2026_000087_scan_mild_01,1099_nec_2026_000087,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000087_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000087_scan_mild_01.json,1.2391,0.4846,3.6155,88
